sample_id,side,global_vertex_id,region_id,region_point_id,x,y,z,candidate_finite,quality_rank,repair_method,selected,distance_to_selected_mm
T078,L,751,T003,127,-1.325306791509653,0.7033941570622716,4.48341102600784,True,0,mapped,True,0.0
T078,L,752,T003,128,-1.891866661932478,-0.2553786998416768,5.3394623950954685,True,0,mapped,True,0.0
T078,L,753,T003,129,-1.7969642432515869,-1.488284175300696,5.688577096786697,True,0,mapped,True,0.0
T078,L,754,T003,130,-1.77592836821428,-2.545252730480877,5.89645680823662,True,0,mapped,True,0.0
T078,L,755,T003,131,-1.798681655818101,-3.420421477347552,6.101083685224801,True,0,mapped,True,0.0
T078,L,756,T003,132,-1.802764693150088,-4.256237976666073,6.262412501936517,True,0,mapped,True,0.0
T078,L,757,T003,133,-1.7511433396116938,-4.956040120621804,6.550228236915831,True,0,mapped,True,0.0
T078,L,758,T003,134,-1.6196331432907902,-5.649070157157724,6.88846492767334,True,0,mapped,True,0.0
T078,L,758,T006,304,-1.619633143290789,-5.649070157157724,6.88846492767334,True,0,mapped,False,1.3322676295501878e-15
T078,L,759,T003,135,5.440584250578691,1.0980199212600883,-3.6975366266657694,True,0,mapped,True,0.0
T078,L,759,T004,135,5.440584250578691,1.0980199212600883,-3.6975366266657694,True,0,mapped,False,0.0
T078,L,760,T003,136,5.074769566272103,0.8565497615771125,-2.856378255407696,True,0,mapped,True,0.0
T078,L,761,T003,137,4.764319495567092,0.7296979106582892,-2.102749323152582,True,0,mapped,True,0.0
T078,L,762,T003,138,4.438344015480376,0.6196841658441655,-1.4407036367214832,True,0,mapped,True,0.0
T078,L,763,T003,139,4.084505522395934,0.5320160135330163,-0.8647130451005602,True,0,mapped,True,0.0
T078,L,764,T003,140,3.6971821714790742,0.5019103374896363,-0.3598396534631837,True,0,mapped,True,0.0
T078,L,765,T003,141,3.268872315803059,0.5712485877145148,0.0982767227203912,True,0,mapped,True,0.0
T078,L,766,T003,142,2.77157259064193,0.7876454935095247,0.5684648858338799,True,0,mapped,True,0.0
T078,L,767,T003,143,2.15591684356194,1.1683605289751242,1.1871327441254322,True,0,mapped,True,0.0
T078,L,768,T003,144,1.3410260646229115,1.655953418673144,2.173362578342126,True,0,mapped,True,0.0
T078,L,769,T003,145,0.5043273506090243,1.9535042085095824,3.7586727366885913,True,0,mapped,True,0.0
T078,L,770,T003,146,-0.012154566397093,1.4447284866034031,4.999465415477685,True,0,mapped,True,0.0
T078,L,771,T003,147,-0.2979902334248887,0.3002027911526177,5.826672531320819,True,0,mapped,True,0.0
T078,L,772,T003,148,-0.558924332757357,-0.8886859027690623,6.039933623325921,True,0,mapped,True,0.0
T078,L,773,T003,149,-0.657417043148146,-2.0355853634498677,6.085151228542928,True,0,mapped,True,0.0
T078,L,774,T003,150,-0.8414167100098886,-3.105135803121052,6.146130308885516,True,0,mapped,True,0.0
T078,L,775,T003,151,-0.9374721328911516,-3.9635331035423738,6.277775561252784,True,0,mapped,True,0.0
T078,L,776,T003,152,-0.8579209803630914,-4.807540926520398,6.583151044725572,True,0,mapped,True,0.0
T078,L,777,T003,153,-0.8188582029139719,-5.46369217412364,6.88846492767334,True,0,mapped,True,0.0
T078,L,777,T006,297,-0.8188582029139719,-5.46369217412364,6.88846492767334,True,0,mapped,False,0.0
T078,L,778,T003,154,5.99240406751021,1.3797572038222374,-3.239726289056525,True,0,mapped,True,0.0
T078,L,778,T004,154,5.99240406751021,1.3797572038222374,-3.239726289056525,True,0,mapped,False,0.0
T078,L,779,T003,155,5.551060463402042,1.123753490257365,-2.337107749257354,True,0,mapped,True,0.0
T078,L,780,T003,156,5.251757926908138,0.9941935036965496,-1.5904594994944574,True,0,mapped,True,0.0
T078,L,781,T003,157,4.972957589646999,0.8882202101622135,-0.925186525475834,True,0,mapped,True,0.0
T078,L,782,T003,158,4.681445888424324,0.8230694685480047,-0.3375867732357821,True,0,mapped,True,0.0
T078,L,783,T003,159,4.367605407871389,0.8338688778990552,0.1681900945899939,True,0,mapped,True,0.0
T078,L,784,T003,160,4.027931186897912,0.9770296464048888,0.6369680495067582,True,0,mapped,True,0.0
T078,L,785,T003,161,3.640751206131198,1.3197200142747545,1.1745810025987389,True,0,mapped,True,0.0
T078,L,786,T003,162,3.149605929261611,1.9181597885478516,2.0520884899832192,True,0,mapped,True,0.0
T078,L,787,T003,163,2.299027574963602,2.7402655476230606,3.6451500691921903,True,0,mapped,True,0.0
T078,L,788,T003,164,1.8052066201284331,2.0285271544288186,5.168330299937384,True,0,mapped,True,0.0
T078,L,789,T003,165,1.2709013443613255,0.7597683728172756,6.036726025660613,True,0,mapped,True,0.0
T078,L,790,T003,166,0.7392575010651448,-0.5457860489115346,6.252925596624357,True,0,mapped,True,0.0
T078,L,791,T003,167,0.4250892184824123,-1.7665295321967052,6.211125858592672,True,0,mapped,True,0.0
T078,L,792,T003,168,0.1695343858206032,-2.7416179392113698,6.190770605703493,True,0,mapped,True,0.0
T078,L,793,T003,169,-0.0070572796655068,-3.635501290036392,6.252233922002124,True,0,mapped,True,0.0
T078,L,794,T003,170,0.0276574713709711,-4.556171627193395,6.494886743408212,True,0,mapped,True,0.0
T078,L,795,T003,171,-0.0527828036616474,-5.192134380340575,6.8106177136532295,True,0,mapped,True,0.0
T078,L,795,T006,289,-0.0527828036616453,-5.192134380340576,6.8106177136532295,True,0,mapped,False,2.2823898575456396e-15
T078,L,796,T003,172,6.289491381956536,1.5019730665294615,-2.550520121972198,True,0,mapped,True,0.0
T078,L,796,T004,172,6.289491381956536,1.5019730665294615,-2.550520121972198,True,0,mapped,False,0.0
T078,L,797,T003,173,5.990769439344001,1.3417812634229451,-1.8050212788301916,True,0,mapped,True,0.0
T078,L,798,T003,174,5.747516712921131,1.193670674018243,-1.0880523946008036,True,0,mapped,True,0.0
T078,L,799,T003,175,5.526732690687994,1.0707946857351134,-0.4246296926325352,True,0,mapped,True,0.0
T078,L,800,T003,176,5.296706054702631,1.0034118872075697,0.1484365528915603,True,0,mapped,True,0.0
T078,L,801,T003,177,5.068324482178152,1.0255859697625926,0.6457701028711182,True,0,mapped,True,0.0
T078,L,802,T003,178,4.837877551141053,1.203978643540664,1.131940749820491,True,0,mapped,True,0.0
T078,L,803,T003,179,4.678551986770676,1.661138828269856,1.7747407291487844,True,0,mapped,True,0.0
T078,L,804,T003,180,4.570018092610479,2.6625819713795424,3.097556573891516,True,0,mapped,True,0.0
T078,L,805,T003,181,4.096952656558617,2.9284634052240683,5.597073615157536,True,0,mapped,True,0.0
T078,L,806,T003,182,3.17099510945898,1.0069523357794463,6.1915778967201405,True,0,mapped,True,0.0
T078,L,807,T003,183,2.282226088001836,-0.4932055441963047,6.229572859272302,True,0,mapped,True,0.0
T078,L,808,T003,184,1.54366147020901,-1.4847823013971375,6.135217133491558,True,0,mapped,True,0.0
T078,L,809,T003,185,1.0910880294129792,-2.5592965228452456,6.07550232021682,True,0,mapped,True,0.0
T078,L,810,T003,186,0.82350880988448,-3.581005365988133,6.09182939448141,True,0,mapped,True,0.0
T078,L,811,T003,187,0.8214971084917551,-4.43513193500026,6.265981288474891,True,0,mapped,True,0.0
T078,L,812,T003,188,0.7719420145412942,-5.192134380340576,6.711438205834568,True,0,mapped,True,0.0
T078,L,812,T006,280,0.7719420145412951,-5.192134380340576,6.711438205834569,True,0,mapped,False,1.2560739669470201e-15
T078,L,813,T003,189,6.771392151420149,1.7004521981623668,-2.046997244007,True,0,mapped,True,0.0
T078,L,813,T004,189,6.77139215142015,1.7004521981623668,-2.046997244007,True,0,mapped,False,8.881784197001252e-16
T078,L,814,T003,190,6.448227472007546,1.4709028077428488,-1.31856571355843,True,0,mapped,True,0.0
T078,L,815,T003,191,6.2685817155136805,1.248023481352233,-0.6107421517128973,True,0,mapped,True,0.0
T078,L,816,T003,192,6.08591331534005,1.0816232528028586,0.0418597655309152,True,0,mapped,True,0.0
T078,L,817,T003,193,5.890153475495291,0.9888957737145838,0.5782492316394461,True,0,mapped,True,0.0
T078,L,818,T003,194,5.726847227818326,0.9590456520837792,1.0558057923105868,True,0,mapped,True,0.0
T078,L,819,T003,195,5.589548342810662,1.1008587839897015,1.570344159156362,True,0,mapped,True,0.0
T078,L,820,T003,196,5.776750080745066,1.461862489521104,2.364168889162201,True,0,mapped,True,0.0
T078,L,821,T003,197,7.01730997160973,1.6589219420999688,4.372037019943162,True,0,mapped,True,0.0
T078,L,822,T003,198,5.275471840919265,0.4010150786282345,6.077457194994151,True,0,mapped,True,0.0
T078,L,823,T003,199,3.824332138376115,-0.7054695850954447,5.939673030662528,True,0,mapped,True,0.0
T078,L,824,T003,200,2.878630303939525,-1.6193096853465334,5.71046585269272,True,0,mapped,True,0.0
T078,L,825,T003,201,2.0612120828617058,-2.586338689330848,5.669120326910377,True,0,mapped,True,0.0
T078,L,826,T003,202,1.7387475443366367,-3.4365756542676382,5.704600895248223,True,0,mapped,True,0.0
T078,L,827,T003,203,1.51072401029328,-4.361907064948176,5.982415691887128,True,0,mapped,True,0.0
T078,L,828,T003,204,1.567402258654859,-5.192134380340576,6.494723138935206,True,0,mapped,True,0.0
T078,L,828,T006,270,1.567402258654859,-5.192134380340576,6.494723138935206,True,0,mapped,False,0.0
T078,L,829,T003,205,7.1983844585043535,1.6801765691898594,-1.4477466351134147,True,0,mapped,True,0.0
T078,L,829,T004,205,7.1983844585043535,1.6801765691898594,-1.4477466351134147,True,0,mapped,False,0.0
T078,L,830,T003,206,6.994337381724008,1.3958179270448596,-0.8859239999125946,True,0,mapped,True,0.0
T078,L,831,T003,207,6.8226023424823605,1.0801532446386737,-0.1715865376454449,True,0,mapped,True,0.0
T078,L,832,T003,208,6.612744766951404,0.8562192219583664,0.42789478211049,True,0,mapped,True,0.0
T078,L,833,T003,209,6.4295960036959645,0.7024840249827022,0.9121807625874814,True,0,mapped,True,0.0
T078,L,834,T003,210,6.231813807872677,0.5787867195315659,1.413087287355172,True,0,mapped,True,0.0
T078,L,835,T003,211,5.976938381937878,0.5515566521037707,1.956468930603347,True,0,mapped,True,0.0
T078,L,836,T003,212,5.937063947458114,0.4178377422634595,2.92812003960204,True,0,mapped,True,0.0
T078,L,837,T003,213,5.727027976886539,-0.3123564573979884,4.347054134680178,True,0,mapped,True,0.0
T078,L,838,T003,214,4.79250348236908,-1.1313725442537388,5.021131455575059,True,0,mapped,True,0.0
T078,L,839,T003,215,3.7696373214810848,-1.82151769664699,5.096038619075252,True,0,mapped,True,0.0
T078,L,840,T003,216,2.8820819834133453,-2.698553736013159,5.1238889966773495,True,0,mapped,True,0.0
T078,L,841,T003,217,2.4617406443557077,-3.5228708747143127,5.233222822364129,True,0,mapped,True,0.0
T078,L,842,T003,218,2.1927741180196803,-4.372015492691215,5.52373089430994,True,0,mapped,True,0.0
T078,L,843,T003,219,2.2527635455125647,-5.192134380340574,6.032055585793252,True,0,mapped,True,0.0
T078,L,843,T006,259,2.2527635455125656,-5.192134380340576,6.032055585793253,True,0,mapped,False,2.175583928816829e-15
T078,L,844,T003,220,7.827537838355205,1.420812802095226,-1.1115351915359497,True,0,mapped,True,0.0
T078,L,844,T004,220,7.827537838355205,1.420812802095226,-1.1115351915359497,True,0,mapped,False,0.0
T078,L,845,T003,221,7.491936132265475,1.0447123606425603,-0.4638938283575565,True,0,mapped,True,0.0
T078,L,846,T003,222,7.285093726002338,0.78131322587815,0.079480466114455,True,0,mapped,True,0.0
T078,L,847,T003,223,7.034995483586723,0.3886323460063886,0.7044371898399022,True,0,mapped,True,0.0
T078,L,848,T003,224,6.8346745380773575,0.1843049416651638,1.1576656450736618,True,0,mapped,True,0.0
T078,L,849,T003,225,6.3752945840053705,-0.0485317266047043,1.7820311510887026,True,0,mapped,True,0.0
T078,L,850,T003,226,5.979217357400628,-0.3898041307334244,2.3156058346009947,True,0,mapped,True,0.0
T078,L,851,T003,227,5.532095591258731,-0.7600335517329735,3.026123162545818,True,0,mapped,True,0.0
T078,L,852,T003,228,5.04816533439714,-1.3848507373431074,3.6870405266775137,True,0,mapped,True,0.0
T078,L,853,T003,229,4.301466423333711,-2.0580647674733585,4.1821613066405945,True,0,mapped,True,0.0
T078,L,854,T003,230,3.7061075594716937,-2.809734976750243,4.292700409547416,True,0,mapped,True,0.0
T078,L,855,T003,231,3.176814301083777,-3.5578294804999566,4.598266575557624,True,0,mapped,True,0.0
T078,L,856,T003,232,2.8428923936625696,-4.490926496976718,5.046156461260661,True,0,mapped,True,0.0
T078,L,857,T003,233,2.860240666247043,-5.192134380340574,5.465582430508865,True,0,mapped,True,0.0
T078,L,857,T006,247,2.8602406662470443,-5.192134380340576,5.465582430508865,True,0,mapped,False,2.220446049250313e-15
T078,L,858,T003,234,8.366819970411512,0.906477403771314,-0.9772070221663582,True,0,mapped,True,0.0
T078,L,858,T004,234,8.366819970411512,0.906477403771314,-0.9772070221663582,True,0,mapped,False,0.0
T078,L,859,T003,235,7.96427770965019,0.5781410975426756,-0.3074113244746611,True,0,mapped,True,0.0
T078,L,860,T003,236,7.590824954299216,0.1992029722614073,0.2281488702580895,True,0,mapped,True,0.0
T078,L,861,T003,237,7.222751025962303,-0.2638531842371487,0.6362745423465461,True,0,mapped,True,0.0
T078,L,862,T003,238,6.846704721489201,-0.5653749791853473,1.1772814572989008,True,0,mapped,True,0.0
T078,L,863,T003,239,6.439660867749874,-0.8309666993681919,1.7004962813180584,True,0,mapped,True,0.0
T078,L,864,T003,240,5.917686894910164,-1.3669263008868446,2.2900527947789984,True,0,mapped,True,0.0
T078,L,865,T003,241,5.397355459289345,-1.8544136253832604,2.7303725837841046,True,0,mapped,True,0.0
T078,L,866,T003,242,4.887569867367407,-2.3874540801164565,3.1107117596640927,True,0,mapped,True,0.0
T078,L,867,T003,243,4.320605457193888,-2.966132318950206,3.477396361351139,True,0,mapped,True,0.0
T078,L,868,T003,244,3.838905018640685,-3.796506025045257,3.9133750228231854,True,0,mapped,True,0.0
T078,L,869,T003,245,3.548990993439685,-4.442666786992898,4.377800266784682,True,0,mapped,True,0.0
T078,L,870,T003,246,3.5159171741826283,-5.192134380340576,4.960378140657724,True,0,mapped,True,0.0
T078,L,870,T006,234,3.5159171741826283,-5.192134380340576,4.960378140657723,True,0,mapped,False,8.881784197001252e-16
T078,L,871,T003,247,8.32710075378418,0.1818223352227715,-1.0168883321279538,True,0,mapped,True,0.0
T078,L,871,T004,247,8.32710075378418,0.1818223352227715,-1.0168883321279538,True,0,mapped,False,0.0
T078,L,872,T003,248,7.908816713331742,-0.1506600438288077,-0.499753557589376,True,0,mapped,True,0.0
T078,L,873,T003,249,7.503967445130286,-0.5589568691369429,0.0208899777073013,True,0,mapped,True,0.0
T078,L,874,T003,250,7.074622004839848,-0.997846905508404,0.5727548899086649,True,0,mapped,True,0.0
T078,L,875,T003,251,6.717703479743358,-1.3861859668145111,1.051218209738519,True,0,mapped,True,0.0
T078,L,876,T003,252,6.204646947140743,-1.7040997380571152,1.670054308649816,True,0,mapped,True,0.0
T078,L,877,T003,253,5.7480754130761245,-2.2037696867025285,2.102084792390473,True,0,mapped,True,0.0
T078,L,878,T003,254,5.421354420441876,-2.7162427307592134,2.396351465041929,True,0,mapped,True,0.0
T078,L,879,T003,255,4.900939270362809,-3.219039021642073,2.872314794187786,True,0,mapped,True,0.0
T078,L,880,T003,256,4.574433117188795,-3.992964907118927,3.3156422313585865,True,0,mapped,True,0.0
T078,L,881,T003,257,4.2607311551761295,-4.542770525446926,3.844384683660064,True,0,mapped,True,0.0
T078,L,882,T003,258,4.184200638959428,-5.192134380340575,4.498460766060095,True,0,mapped,True,0.0
T078,L,882,T006,220,4.184200638959428,-5.192134380340576,4.498460766060095,True,0,mapped,False,8.881784197001252e-16
T078,L,883,T003,259,8.39229793622731,-0.5744724915548037,-1.1115351915359497,True,0,mapped,True,0.0
T078,L,883,T004,259,8.392297936227312,-0.5744724915548037,-1.1115351915359497,True,0,mapped,False,1.7763568394002505e-15
T078,L,884,T003,260,7.952246954408962,-0.961597031961959,-0.5315448528849226,True,0,mapped,True,0.0
T078,L,885,T003,261,7.579286882257405,-1.3961340860736473,0.0253839804556,True,0,mapped,True,0.0
T078,L,886,T003,262,7.191907173246054,-1.754255575590352,0.5997562759906052,True,0,mapped,True,0.0
T078,L,887,T003,263,6.809945291461316,-2.0781055000810498,1.044614842656018,True,0,mapped,True,0.0
T078,L,888,T003,264,6.400606447047254,-2.541893857333912,1.5421350554107158,True,0,mapped,True,0.0
T078,L,889,T003,265,6.012450126542068,-3.060624143865896,2.0113274319927164,True,0,mapped,True,0.0
T078,L,890,T003,266,5.703881572093403,-3.5595127210827453,2.4672191808207597,True,0,mapped,True,0.0
T078,L,891,T003,267,5.323519797285364,-4.098486904615657,2.998987948205932,True,0,mapped,True,0.0
T078,L,892,T003,268,5.098353464405692,-4.722179190198849,3.6171626497390177,True,0,mapped,True,0.0
T078,L,893,T003,269,4.953746114563454,-5.192134380340574,4.237225108580832,True,0,mapped,True,0.0
T078,L,893,T006,205,4.953746114563455,-5.192134380340576,4.237225108580835,True,0,mapped,False,3.66205343881779e-15
T078,L,894,T003,270,8.742148027343276,-1.2212433073085454,-0.9874525027030064,True,0,mapped,True,0.0
T078,L,894,T004,270,8.742148027343276,-1.2212433073085454,-0.9874525027030064,True,0,mapped,False,0.0
T078,L,895,T003,271,8.334279915983098,-1.589148864607694,-0.4584802928076122,True,0,mapped,True,0.0
T078,L,896,T003,272,7.851644973008078,-1.988148102674001,0.164226998883261,True,0,mapped,True,0.0
T078,L,897,T003,273,7.511745496802214,-2.494029306335928,0.7459971441989144,True,0,mapped,True,0.0
T078,L,898,T003,274,7.132382885434563,-2.819606913073358,1.2107100607944337,True,0,mapped,True,0.0
T078,L,899,T003,275,6.745195589441709,-3.235627476160292,1.7291112275338838,True,0,mapped,True,0.0
T078,L,900,T003,276,6.542992574928343,-3.686325421562093,2.21006985837667,True,0,mapped,True,0.0
T078,L,901,T003,277,6.054386629527846,-4.168873749305675,2.806666811609216,True,0,mapped,True,0.0
T078,L,902,T003,278,6.012086253246098,-4.725414876252912,3.4831699040585087,True,0,mapped,True,0.0
T078,L,903,T003,279,5.740315600953037,-5.108788532723597,4.088464736938477,True,0,mapped,True,0.0
T078,L,903,T006,189,5.740315600953037,-5.108788532723597,4.088464736938477,True,0,mapped,False,0.0
T078,L,904,T003,280,9.12710094451904,-1.787017845054388,-0.6755165027576429,True,0,mapped,True,0.0
T078,L,904,T004,280,9.12710094451904,-1.787017845054388,-0.6755165027576429,True,0,mapped,False,0.0
T078,L,905,T003,281,8.70514540770383,-2.301819594548282,0.0125580102335413,True,0,mapped,True,0.0
T078,L,906,T003,282,8.146278380544883,-2.680988060043007,0.6177735701697689,True,0,mapped,True,0.0
T078,L,907,T003,283,7.799397750293859,-2.991848992317204,1.0706357936048632,True,0,mapped,True,0.0
T078,L,908,T003,284,7.414773366409648,-3.390237625252104,1.616333105007886,True,0,mapped,True,0.0
T078,L,909,T003,285,7.244202287992598,-3.7882358144886377,2.118677962865222,True,0,mapped,True,0.0
T078,L,910,T003,286,7.0279879841737145,-4.2059437885096695,2.643716152222248,True,0,mapped,True,0.0
T078,L,911,T003,287,6.856347886026382,-4.618121228059928,3.287094843476582,True,0,mapped,True,0.0
T078,L,912,T003,288,6.540854572984305,-4.98798932052445,3.9946208389126414,True,0,mapped,True,0.0
T078,L,912,T006,172,6.540854572984306,-4.98798932052445,3.994620838912643,True,0,mapped,False,1.9860273225978185e-15
T078,L,913,T003,289,9.445205706840838,-2.2774287528485018,-0.185785819216121,True,0,mapped,True,0.0
T078,L,913,T004,289,9.445205706840838,-2.2774287528485018,-0.185785819216121,True,0,mapped,False,0.0
T078,L,914,T003,290,8.906737159090905,-2.739999250410691,0.4946676921327803,True,0,mapped,True,0.0
T078,L,915,T003,291,8.563879860299897,-3.0811742511703675,1.0040072748843634,True,0,mapped,True,0.0
T078,L,916,T003,292,8.287823631578974,-3.405870591169033,1.4738267995072998,True,0,mapped,True,0.0
T078,L,917,T003,293,8.034239296378683,-3.773518389098825,1.9877430777202931,True,0,mapped,True,0.0
T078,L,918,T003,294,7.827584400712903,-4.167861658640261,2.5390296696292154,True,0,mapped,True,0.0
T078,L,919,T003,295,7.625574374021738,-4.612824460511327,3.2413966638187643,True,0,mapped,True,0.0
T078,L,920,T003,296,7.335811615738182,-4.905359714582241,3.8884649276733385,True,0,mapped,True,0.0
T078,L,920,T006,154,7.335811615738183,-4.905359714582241,3.8884649276733394,True,0,mapped,False,1.2560739669470201e-15
T078,L,921,T003,297,9.759808595627236,-2.664407819686238,0.3211721181793544,True,0,mapped,True,0.0
T078,L,921,T004,297,9.759808595627236,-2.664407819686238,0.3211721181793544,True,0,mapped,False,0.0
T078,L,922,T003,298,9.45192291248224,-3.044335273295352,0.9030490640169048,True,0,mapped,True,0.0
T078,L,923,T003,299,9.094560018328764,-3.422566655717089,1.446780209197616,True,0,mapped,True,0.0
T078,L,924,T003,300,8.81249476824767,-3.7450223411987738,1.9264531043541973,True,0,mapped,True,0.0
T078,L,925,T003,301,8.561185788944858,-4.145726799912023,2.460724442361652,True,0,mapped,True,0.0
T078,L,926,T003,302,8.344990148073848,-4.522142529639625,3.080156089505181,True,0,mapped,True,0.0
T078,L,927,T003,303,8.153561264939016,-4.859681547099396,3.8620045757101766,True,0,mapped,True,0.0
T078,L,927,T006,135,8.153561264939016,-4.859681547099395,3.8620045757101766,True,0,mapped,False,8.881784197001252e-16
T078,L,928,T003,304,10.2459222421287,-2.9515469744469414,0.8242885691236648,True,0,mapped,True,0.0
T078,L,928,T004,304,10.2459222421287,-2.9515469744469414,0.8242885691236648,True,0,mapped,False,0.0
T078,L,929,T003,305,9.822532585767368,-3.3408257780313386,1.3644190118132966,True,0,mapped,True,0.0
T078,L,930,T003,306,9.48866156848607,-3.758363359654696,1.9028140931724544,True,0,mapped,True,0.0
T078,L,931,T003,307,9.357376707621132,-4.028545475833516,2.260570237894484,True,0,mapped,True,0.0
T078,L,932,T003,308,9.166575024068136,-4.444221448710641,2.852268020799473,True,0,mapped,True,0.0
T078,L,933,T003,309,8.893709951880744,-4.7921342849731445,3.6095868335461874,True,0,mapped,True,0.0
T078,L,933,T006,115,8.893709951880746,-4.7921342849731445,3.609586833546188,True,0,mapped,False,1.831026719408895e-15
T078,L,934,T003,310,10.574459368593669,-3.3074235987110634,1.3231045077086057,True,0,mapped,True,0.0
T078,L,934,T004,310,10.574459368593669,-3.3074235987110634,1.3231045077086057,True,0,mapped,False,0.0
T078,L,935,T003,311,10.238129703463182,-3.694883407024669,1.800752532365388,True,0,mapped,True,0.0
T078,L,936,T003,312,10.025947926173393,-3.9902516771832808,2.1090821296587947,True,0,mapped,True,0.0
T078,L,937,T003,313,9.90338475435154,-4.434179756486484,2.6430930280291625,True,0,mapped,True,0.0
T078,L,938,T003,314,9.63556641092418,-4.792134284973143,3.253694635185792,True,0,mapped,True,0.0
T078,L,938,T006,94,9.63556641092418,-4.7921342849731445,3.253694635185793,True,0,mapped,False,2.220446049250313e-15
T078,L,939,T003,315,11.003931127871375,-3.734657588555718,1.6940358009012826,True,0,mapped,True,0.0
T078,L,939,T004,315,11.003931127871375,-3.734657588555718,1.6940358009012826,True,0,mapped,False,0.0
T078,L,940,T003,316,10.730678991876134,-3.980533386497445,1.924356397521288,True,0,mapped,True,0.0
T078,L,941,T003,317,10.472657289520596,-4.449498715773236,2.332954574521933,True,0,mapped,True,0.0
T078,L,942,T003,318,10.32472702428245,-4.792134284973145,2.790260205747598,True,0,mapped,True,0.0
T078,L,942,T006,72,10.324727024282447,-4.7921342849731445,2.790260205747598,True,0,mapped,False,1.9860273225978185e-15
T078,L,943,T003,319,11.618490470672803,-4.183598282763199,1.688464879989624,True,0,mapped,True,0.0
T078,L,943,T004,319,11.618490470672803,-4.183598282763199,1.688464879989624,True,0,mapped,False,0.0
T078,L,944,T003,320,11.17294493844764,-4.551022903345951,1.995233428531829,True,0,mapped,True,0.0
T078,L,945,T003,321,10.936048119660288,-4.9389833924080735,2.282415027156103,True,0,mapped,True,0.0
T078,L,945,T006,49,10.93604811966029,-4.938983392408074,2.2824150271561026,True,0,mapped,False,2.0350724194510405e-15
T078,L,946,T003,322,11.927101135253906,-4.848339976760166,1.5811377509436002,True,0,mapped,True,0.0
T078,L,946,T004,322,11.805444508490291,-4.751810627895559,1.5571825651446654,True,2,smooth_near_vertex,False,0.15713720423371413
T078,L,947,T003,323,11.547766654438131,-5.028876156164867,1.7610361462810609,True,0,mapped,True,0.0
T078,L,947,T006,25,11.547766654438131,-5.028876156164869,1.7610361462810609,True,0,mapped,False,1.7763568394002505e-15
T078,L,948,T003,324,11.927101135253906,-5.59213399887085,1.360034704208374,True,0,mapped,False,0.0
T078,L,948,T004,324,11.927101135253906,-5.59213399887085,1.360034704208374,True,-1,landmark_vertex,True,0.0
T078,L,948,T006,0,11.927101135253906,-5.59213399887085,1.360034704208374,True,0,mapped,False,0.0
T078,L,948,T007,0,11.927101135253906,-5.59213399887085,1.360034704208374,True,0,mapped,False,0.0
T078,L,949,T004,26,3.4020562095583675,0.8031227204281493,-6.341622484028376,True,0,mapped,True,0.0
T078,L,950,T004,27,3.889763222376599,0.8968928774103976,-5.9318267045176425,True,0,mapped,True,0.0
T078,L,951,T004,28,4.246141655734066,0.9085910621704258,-5.559276162259565,True,0,mapped,True,0.0
T078,L,952,T004,29,4.64924229038983,1.0773247253502791,-5.196510067102425,True,0,mapped,True,0.0
T078,L,953,T004,30,5.095144263568375,1.3181520957261756,-4.913353518278568,True,0,mapped,True,0.0
T078,L,954,T004,31,5.431375399021135,1.4341917808696674,-4.62116871813975,True,0,mapped,True,0.0
T078,L,955,T004,32,5.818834196013471,1.6304037401568563,-4.366267120058076,True,0,mapped,True,0.0
T078,L,956,T004,33,6.290203482013125,1.902112167266912,-4.134082903864603,True,0,mapped,True,0.0
T078,L,957,T004,34,6.755796064850345,2.10523165782409,-3.8711085691184417,True,0,mapped,True,0.0
T078,L,958,T004,35,7.12583798952141,2.3431837006198504,-3.715197516142033,True,0,mapped,True,0.0
T078,L,959,T004,36,7.558043009920129,2.5180508733049614,-3.415466947822716,True,0,mapped,True,0.0
T078,L,960,T004,37,7.96176175466984,2.6833721797873724,-3.056073258740516,True,0,mapped,True,0.0
T078,L,961,T004,38,8.415701778036834,2.6613254864689586,-2.751724399952413,True,0,mapped,True,0.0
T078,L,962,T004,39,8.809750117791022,2.651145278751496,-2.4872938977077106,True,0,mapped,True,0.0
T078,L,963,T004,40,9.309308493228476,2.717322024966512,-2.4221611428810195,True,0,mapped,True,0.0
T078,L,964,T004,41,9.778044289681503,2.7747327051024024,-2.586863642589383,True,0,mapped,True,0.0
T078,L,965,T004,42,10.09098194245649,2.7799976064446303,-3.03428279194152,True,0,mapped,True,0.0
T078,L,966,T004,43,10.224453473880816,2.747064442146873,-3.4745289811524462,True,0,mapped,True,0.0
T078,L,967,T004,44,10.422457452594164,2.806846028799796,-3.909809718747451,True,0,mapped,True,0.0
T078,L,968,T004,45,10.699752687214074,2.7428095363781746,-4.296176391537331,True,0,mapped,True,0.0
T078,L,969,T004,46,11.085429513753644,2.8438739816013388,-4.677905421183159,True,0,mapped,True,0.0
T078,L,970,T004,47,11.458211750816565,2.990246709689739,-4.9270780936537415,True,0,mapped,True,0.0
T078,L,971,T004,48,11.927101135253906,3.1672547414126853,-5.184861714342289,True,0,mapped,True,0.0
T078,L,972,T004,50,4.001141576673734,0.7248621093266925,-5.643401172437457,True,0,mapped,True,0.0
T078,L,973,T004,51,4.31139642466028,0.806029361506077,-5.3139765154919925,True,0,mapped,True,0.0
T078,L,974,T004,52,4.727370823377424,1.014699562518233,-4.9329186956964985,True,0,mapped,True,0.0
